"TypeNamespacePrefix","TypeName","QualifiedType","FacetName","FacetValue","Definition"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1498","DESTRUCTION OR REMOVAL OF PROPERTY TO PREVENT SEIZURE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1499","RESCUE OF SEIZED GOODS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","15","JUVENILE DELINQUENCY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","150","** DRUG ABUSERS OR ADDICTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1500","SEARCHES WITHOUT A WARRANT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1501","AGGRAVATED SEXUAL ABUSE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1502","SEXUAL ABUSE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1503","ABUSIVE SEXUAL CONTACT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1504","SEXUAL EXPLOITATION OF CHILDREN"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1505","PERSON KNOWINGLY PERMITS MINOR TO ENGAGE/ASSIST IN SEXUALLY EXPLICIT CONDUCT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1506","SELLING OR BUYING OF CHILDREN"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1507","CERTAIN ACTIVITIES RELATING TO MATERIAL INVOLVING SEXUAL EXPLOIT OF MINORS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1508","PERSON ENGAGED IN TRANSPORTATION OF CHILD PORNOGRAPHY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1509","KNOWINGLY RECEIVE OR DISTRIBUTE VISUAL DICPICTION OF MINORS ENGAGED IN SEX"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","151","** COMMUNICABLE DISEASES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1510","CRIMINAL FORFEITURE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1511","CIVIL FORFEITURE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1512","CIVIL REMEDY FOR PERSONAL INJURIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1513","DEFINITIONS (STOLEN PROPERTY)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1514","TRANSPORTATION OF STOLEN VEHICLES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1515","SALE OR RECEIPT OF STOLEN VEHICLES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1516","TRANSPORTATION OF STOLEN GOODS USED IN COUNTERFEITING"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1517","SALE/RECEIPT OF STOLEN GOODS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1518","SALE OR RECEIPT OF LIVESTOCK"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1519","TRAFFICKING IN COUNTERFEIT LABELS FOR AUDIOVISUAL WORKS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","152","** UNLAWFUL COMMERICALIZED VICE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1520","CRIMINAL INFRINGEMENT OF A COPYRIGHT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1521","ANY PERSON WHO COMMITS AN OFFENSE UNDER SUBSECTION (A)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1522","BOOTLEG SOUND RECORDINGS OR MUSIC VIDEOS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1523","IMPORTATION OF COUNTERFEIT MERCHANDISE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1524","WHOEVER INTENTIONALLY TRAFFICS GOODS/SERVICES USING A COUNTERFEIT MARK"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1525","TRAFFICKING IN CERTAIN MOTOR VEHICLES OR MOTOR VEHICLE PARTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1526","ENHANCED PENALTIES-NO ARREST/SEIZURE AUTHORITY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1527","PROVIDING MATERIAL SUPPORT TO TERRORISTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1528","UNLAWFUL TRAFFICKING IN CONTRABAND CIGARETTES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1529","TRANSPORTING FOR THE PURPOSE OF PROSTITUTION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","153","** ANY UNLAWFUL ACTIVITY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1530","COERCION OR ENTICEMENT FOR PROSTITUTION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1531","TRANSPORTATION OF MINORS FOR ILLEGAL SEXUAL ACTIVITY AND RELATED CRIMES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1532","TRANSPORTATION OF MINORS W/INTENT TO ENGAGE IN CRIMINAL SEXUAL ACTIVITY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1533","INTERSTATE TRAVEL FOR THE PURPOSE OF ENGAGING IN ANY SEXUAL ACT W/A MINOR"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1534","INTERCEPTION AND DISCLOSURE OF WIRE/ORAL/ELECTRONIC COMMUNICATIONS PROHIBITED"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1535","MANUF/DISTR/POSS/ADVERTISING OF COMMUNICATION INTERCEPTION DEVICES PROHIBIT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1536","CONFISCATION; DEVICE(S) FOR INTERCEPTING WIRE,ORAL,ELECTRONIC COMMUNICATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1537","UNLAWFUL ACCESS TO STORED COMMUNICATIONS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1539","ACCESSORY AFTER THE FACT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","154","** OVERTHROW OF U.S. GOVERNMENT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1541","PENALTY FOR FAILURE TO APPEAR (BOND JUMPING)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1542","SANCTIONS FOR VIOLATION OF A RELEASE CONDITION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1543","APPLICABILITY TO A CASE REMOVED FROM A STATE COURT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1544","FUGITIVES FROM FOREIGN COUNTRY TO UNITED STATES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1545","MUTILATION, DIMINUTION, AND FALSIFICATION OF COINS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1546","MUTILATION OF NATIONAL BANK OBLIGATIONS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1547","ARREST AND RETURN OF A PROBATIONER"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1548","FIREARMS POSSESSED BY CONVICTED FELONS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1549","CONSPIRACY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","155","** COMMUNIST/TOTALITARIAN PARTY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1550","SOLICITATION TO COMMIT A CRIME OF VIOLENCE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1551","MISPRISION OF FELONY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1552","POWER OF COURT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1553","CONTEMPT OF GRAND JURY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1554","IMPORTATION OR SHIPMENT OF INJURIOUS ANIMALS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1555","PAROLE VIOLATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1556","OBLIGATIONS OR SECURITIES OF THE UNITED STATES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1557","UTTERING COUNTERFEIT OBLIGATIONS OR SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1558","DEALING IN COUNTERFEIT OBLIGATIONS OR SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1559","PLATES OR STONES FOR COUNTERFEITING OBLIGATIONS OR SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","156","** UNQUALIFIED PHYSICIAN"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1560","IMMITATING OBLIGATIONS OR SECURITIES; ADVERTISEMENTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1561","UTTERING CONTERFEIT FOREIGN OBLIGATIONS OR SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1562","POSSESSING COUNTERFEIT FOREIGN OBLIGATIONS OR SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1563","FORFEITURE OF COUNTERFEIT PARAPHERNALIA"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1564","CUSTOMS MATTERS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1565","PRINTING AND FILMING OF U.S. AND FOREIGN OBLIGATIONS AND SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1566","CRIMINAL PENALTIES FOR COUNTERFEITING A GOVERNMENT SEAL"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1567","MAKES SEALS OF DEPARTMENTS OR AGENCIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1568","USES SEALS OF DEPARTMENTS OR AGENCIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1569","FOREGER OF TREASURY CHECKS, BONDS AND U.S. SECURITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","157","** IMMIGRANT, WRONG CLASSIFICATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1570","ALTERING OR REMOVING MOTOR VEHICLE IDENTIFICATION NUMBERS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1571","FORFEITURE OF CERTAIN MOTOR VEHICLES AND MOTOR VEHICLE PARTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1572","SECURITIES OF THE STATES AND PRIVATE ENTITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1573","ENTRY OF GOODS FALSELY CLASSIFIED"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1574","ENTRY BY FALSE STATEMENTS, INVOICES, ETC."
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1575","ENTRY OF GOODS FOR LESS THAN LEGAL DUTY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1576","RELANDING OF GOODS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1577","SMUGGLING GOODS INTO THE U.S."
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1578","SMUGGLING GOODS INTO FOREIGN COUNTRIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1579","REMOVING OR REPACKING GOODS IN WAREHOUSES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","158","** NONIMMIGRANT WITHOUT VALID VISA"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1580","REMOVING GOODS FROM CUSTOMS CUSTODY-BREAKING SEALS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1581","FALSE CLAIM FOR REFUND OF DUTIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1582","CONCEALING OR DESTROYING INVOICES OR OTHER PAPERS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1583","IMPORT/EXPORT OF STOLEN MOTOR VEH,OFF-HIGHWAY MOBILE EQUIP,VESSELS,AIRCRAFT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1584","WHOEVER KNOWINGLY IMPORTS, EXPORTS OR ATTEMPTS TO IMPORT OR EXPORT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1585","VOTING BY ALIENS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1586","PUBLIC MONEY, PROPERTY OR RECORDS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1587","CUSTODIANS FAILING TO DEPOSIT MONIES; PERSONS AFFECTED"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1588","US GOVT EMPLOYEE, WRONGFUL CONVERSION OR EMBEZZLEMENT OF PROPERTY OF ANOTHER"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1589","INTERSTATE OR FOREIGN SHIPMENTS BY CARRIER, STATE PROSECUTIONS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","159","** INELIGIBLE FOR CITIZENSHIP"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1590","THEFT WITHIN SPECIAL MARITIME AND TERRITORIAL JURISDICTION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1591","THEFT WITHIN SPECIAL MARITIME AND TERRITORIAL JURISDICTION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1592","THEFT/EMBEZZLEMENT OF PENSION FUNDS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1593","THEFT - OFFICER OR EMPLOYEE OF UNITED STATES CONVERTING PROPERTY OF ANOTHER"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1594","THEFT OR BRIBERY/PROGRAMS RECEIVING FEDERAL FUNDS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1595","THEFT OF LIVESTOCK (INTERSTATE OR FOREIGN COMMERCE)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1596","IMPROPER USE OF OFFICIAL IDENTIFICATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1597","FALSE ADVERTISING OR MISUSE OF NAMES TO INDICATE FEDERAL AGENCY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1598","MISUSE OF NAMES, WORDS, EMBLEMS, OR INSIGNIA"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1599","POLICE BADGES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","16","FALSE STATEMENTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","160","** PRACTICING POLYGAMIST"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1601","HIGH SPEED FLIGHT FROM IMMIGRATION CHECKPOINT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1602","GATHERING, TRANSMITTING OR LOSING DEFENSE INFORMATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1603","DEFINITIONS (CRIMES EXPLOSIVE MATERIAL)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1604","PERSON MEANS INDIV,CORP,COMP,ASSOC,FIRM,PARTNERSHIP SOCIETY, JOINT STOCK CO."
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1605","INTERSTATE/FOREIGN COMMERCE MEANS FROM ANY PLACE IN A STATE OR OUTSIDE STATE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1606","EXPLOSIVE MATERIALS, MEANS EXPLOSIVES, BLASTING AGENTS AND DETONATORS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1607","UNLAWFUL ACTS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1608","IMPORTATION EXPLOSIVE MATERIALS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1609","EXCEPTIONS; RELIEF FROM DISABILITIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1610","ADDITIONAL POWERS OF THE SECRETARY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1611","EFFECT ON STATE LAW"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1612","THREATS TO PRESIDENT OR ANY OF HIS SUCCESSORS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1613","BLACKMAIL"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1614","MAILING THREATENING COMMUNICATIONS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1615","COLLECTION OF EXTENSIONS OF CREDIT BY EXTORTIONATE MEANS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1617","OFFICER OR EMPLOYEE OF THE UNITED STATES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1618","DEFINITIONS (FIREARMS)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1620","UNLAWFUL ACTS (CRIMES, FIREARMS)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1621","UNLAWFUL IMPORT/TRANSPORT OF FIREARMS BY AN UNLICENSED PERSON"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1622","UNLAWFUL ACTS (CRIMES, FIREARMS)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1623","UNLAWFUL ACTS (CRIMES, FIREARMS)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1624","FELON IN POSSESSION OF FIREARM"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1625","FELON IN POSSESSION OF FIREARM WHO HAS BEEN IMPRISONED FOR OVER ONE YEAR"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1626","FELON IN POSSESSION OF FIREARM WHO IS A FUGITIVE FROM JUSTICE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1627","FELON IN POSSESSION OF FIREARM WHO IS A USER/ADDICT OF CONTROLLED SUBSTANCE"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1628","ILLEGAL ALIEN WITH A WEAPON"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1629","UNLAWFUL TRANSPORT/SHIP STOLEN FIREARMS OR AMMUNITION KNOWING IT AS STOLEN"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1630","UNLAWFUL RECEIPT OF STOLEN FIREARMS OR AMMUNITION KNOWING IT AS STOLEN"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1631","UNLAWFUL TRANSPORT/SHIP/RECEIVE FIREARMS WITH THE SERIAL NUMBER ALTERED"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1632","UNLAWFUL TRANSPORT/SHIP/RECEIVE FIREARMS OR AMMUNITION IN VIOLATION OF LAWS"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1633","LICENSING"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1634","PENALTIES"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1635","PENALTIES; KNOWINGLY MAKING ANY FALSE STATEMENT OR REPRESENTATION"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1636","WHOEVER, WITH INTENT TO COMMIT AN OFFENSE PUNISHABLE BY 1+ YR IMPRISONMENT"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1637","PENALTIES - WHOEVER USES FIREARM TO COMMIT/CARRIES FIREARM IN COMM OF FELONY"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1638","STATEMENT ABOVE (924C)"
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1639","KNOWINGLY VIOLATING (A)(4),(A)(6),(F),(G),(H),(I),(J),(K) WITH FIREARM/AMMU."
"scr","ChargeCategoryCodeSimpleType","scr:ChargeCategoryCodeSimpleType","enumeration","1640","1968 GUN LAW"
